district,code1,code2,description,lon,lat,other
瑞安,55137,44261,城区道路,120.650001,27.774301,195
瑞安,55137,44666,国道省道,120.68726,27.79753,110
瑞安,55137,44656,低层居民区,120.679831,27.777701,285
瑞安,55137,44652,工业园区,120.659577,27.750709,170
瑞安,55137,44631,村庄,120.653001,27.715481,180
瑞安,55137,44617,低层居民区,120.648001,27.755601,140
瑞安,55137,44612,工业园区,120.665001,27.757401,190
瑞安,55137,44955,工业园区,120.64557,27.76778,255
瑞安,55137,44608,工业园区,120.690001,27.775501,120
瑞安,55137,44598,工业园区,120.68417,27.77662,150
瑞安,55137,4640,低层居民区,120.673688,27.734262,
瑞安,55137,4631,村庄,120.653001,27.715481,40
瑞安,55137,4619,写字楼,120.657001,27.781101,
瑞安,55137,4877,工业园区,120.691001,27.779101,55
瑞安,55137,4874,低层居民区,120.699001,27.802001,30
瑞安,55137,4871,工业园区,120.671703,27.764801,60
瑞安,55137,4870,低层居民区,120.65777,27.76946,
瑞安,55137,4869,党政军机关,120.665263,27.753972,
瑞安,55137,4867,工业园区,120.67416,27.79482,70
永嘉,55289,51201,低层居民区,120.691661,28.161739,230
永嘉,55289,51191,低层居民区,120.684354,28.15497,220
永嘉,55289,51942,低层居民区,120.68935,28.15719,360
永嘉,55289,51112,低层居民区,120.69198,28.15447,325
瑞安,55137,7418,郊区道路,120.697636,27.792807,80
瑞安,55137,4050,低层居民区,120.65579,27.77608,
瑞安,55137,4037,低层居民区,120.650926,27.696991,10
瑞安,55137,4028,村庄,120.618001,27.750501,130
瑞安,55137,4021,低层居民区,120.69411,27.80295,90
瑞安,55137,4012,低层居民区,120.68261,27.78859,40
瑞安,55137,4511,低层居民区,120.648001,27.760301,50
瑞安,55137,4708,村庄,120.618101,27.746171,30
瑞安,55137,4502,工业园区,120.658545,27.746038,0
瑞安,55137,4002,低层居民区,120.680601,27.805001,60
瑞安,55137,4009,低层居民区,120.668888,27.784444,
瑞安,55137,44224,低层居民区,120.66049,27.75616,90
瑞安,55137,44222,企事业单位,120.648156,27.774496,230
瑞安,55137,44202,党政军机关,120.657001,27.772201,240
瑞安,55137,44194,工业园区,120.62636,27.73722,230
瑞安,55137,44184,中小学,120.650001,27.768301,130
瑞安,55137,44172,工业园区,120.685476,27.773841,220
永嘉,55289,1187,村庄,120.528163,28.144052,65
永嘉,55289,1185,低层居民区,120.47731,28.17292,70
苍南,55290,6117,山农牧林,120.36396,27.38101,30
瑞安,55137,4261,城区道路,120.650001,27.774301,90
瑞安,55137,4240,写字楼,120.655001,27.774167,
瑞安,55137,4233,医院,120.65139,27.77412,
瑞安,55137,4230,集贸市场,120.65944,27.78222,
瑞安,55137,4224,低层居民区,120.66049,27.75616,340
瑞安,55137,4223,低层居民区,120.660126,27.752732,
瑞安,55137,4617,低层居民区,120.648001,27.755601,20
瑞安,55137,4612,工业园区,120.665001,27.757401,70
瑞安,55137,4608,工业园区,120.690001,27.775501,40
瑞安,55137,4598,工业园区,120.68417,27.77662,30
瑞安,55137,4592,工业园区,120.678001,27.793001,75
瑞安,55137,4579,低层居民区,120.65704,27.77346,
瑞安,55137,4561,低层居民区,120.678001,27.782401,330
瑞安,55137,4547,村庄,120.687001,27.755101,50
永嘉,55289,41697,低层居民区,120.69045,28.15166,170
永嘉,55289,41693,中小学,120.67127,28.15463,295
乐清,55288,42852,国道省道,121.063001,28.234201,100
瑞安,55137,4030,高层居民区,120.652222,27.772499,
乐清,55288,2991,风景区,121.064897,28.354459,100
乐清,55288,2981,风景区,121.047101,28.353601,30
乐清,55288,2963,村庄,121.00307,28.22656,150
乐清,55288,2962,工业园区,120.989001,28.246501,110
瑞安,55137,4004,工业园区,120.631631,27.739901,120
瑞安,55137,4008,郊区道路,120.69729,27.78978,0
瑞安,55137,4488,低层居民区,120.67738,27.77508,40
乐清,55288,2229,休闲娱乐场所,121.01224,28.32799,60
瑞安,55137,7008,城区道路,120.645201,27.774741,70
瑞安,55137,4998,工业园区,120.67609,27.79845,60
瑞安,55137,4699,低层居民区,120.658031,27.781501,
瑞安,55137,4018,低层居民区,120.64745,27.77625,80
瑞安,55137,4027,城区道路,120.662001,27.782901,60
瑞安,55137,4029,党政军机关,120.657001,27.772101,
瑞安,55137,4032,低层居民区,120.675001,27.780301,100
瑞安,55137,4040,低层居民区,120.656001,27.776901,
瑞安,55137,4194,工业园区,120.62636,27.73722,90
瑞安,55137,4189,低层居民区,120.65993,27.77507,
乐清,55288,47976,高速公路,121.210059,28.401195,260
乐清,55288,47866,高铁,121.137501,28.336191,190
乐清,55288,2121,低层居民区,121.02929,28.29955,70
乐清,55288,2113,村庄,120.99551,28.23452,15
乐清,55288,2111,低层居民区,121.05219,28.16789,140
乐清,55288,2103,风景区,121.113001,28.380201,220
乐清,55288,2093,村庄,121.064001,28.214701,15
瑞安,55137,4222,企事业单位,120.648156,27.774496,75
瑞安,55137,4202,党政军机关,120.657001,27.772201,110
瑞安,55137,4130,低层居民区,120.655006,27.769074,
瑞安,55137,4126,工业园区,120.656201,27.74935,110
瑞安,55137,4124,低层居民区,120.66736,27.78689,30
瑞安,55137,4541,低层居民区,120.66216,27.78441,130
瑞安,55137,4119,休闲娱乐场所,120.64736,27.77505,
永嘉,55289,41558,村庄,120.70129,28.14617,330
永嘉,55289,41545,低层居民区,120.46981,28.17817,250
乐清,55288,42352,工业园区,121.025001,28.208501,120
乐清,55288,42342,党政军机关,121.034001,28.224101,140
乐清,55288,2971,村庄,121.061798,28.300972,80
乐清,55288,2562,近水近海域,121.078965,28.274203,120
乐清,55288,2557,低层居民区,121.039401,28.209051,0
乐清,55288,2548,近水近海域,121.20588,28.39402,120
乐清,55288,2547,高层居民区,121.028612,28.230001,0
乐清,55288,2541,风景区,121.095001,28.366501,20
乐清,55288,2949,高铁,121.01175,28.23806,20
乐清,55288,2943,高铁,121.071001,28.281801,25
乐清,55288,2211,高速公路,121.140001,28.357801,90
乐清,55288,2207,低层居民区,121.018001,28.303601,90
瑞安,55137,4698,低层居民区,120.62856,27.72414,0
瑞安,55137,4696,中小学,120.661612,27.77216,50
瑞安,55137,4472,工业园区,120.667001,27.737401,80
瑞安,55137,4992,低层居民区,120.651001,27.753201,40
瑞安,55137,4988,工业园区,120.679301,27.788781,
瑞安,55137,4969,医院,120.67049,27.78287,
瑞安,55137,4955,工业园区,120.64557,27.76778,180
瑞安,55137,4940,低层居民区,120.659776,27.77476,
瑞安,55137,4938,企事业单位,120.675001,27.780301,85
瑞安,55137,4934,中小学,120.65359,27.77012,75
苍南,55290,6284,低层居民区,120.617001,27.487601,30
苍南,55290,6281,乡镇,120.445001,27.462801,30
苍南,55290,6681,乡镇,120.569841,27.482101,90
乐清,55288,2763,低层居民区,121.032001,28.221001,60
乐清,55288,2762,低层居民区,121.031001,28.215901,20
乐清,55288,2742,工业园区,121.152001,28.396301,150
乐清,55288,2732,高速公路,121.062001,28.179001,55
乐清,55288,2092,高速公路,121.09652,28.22286,20
乐清,55288,2062,风景区,121.084001,28.214401,240
乐清,55288,7976,高速公路,121.210059,28.401195,35
乐清,55288,7866,高铁,121.137501,28.336191,90
乐清,55288,7786,村庄,121.040001,28.393401,70
乐清,55288,7646,郊区道路,121.14339,28.35248,140
瑞安,55137,4114,村庄,120.68901,27.78619,50
瑞安,55137,4113,高层居民区,120.65068,27.76486,
永嘉,55289,1895,低层居民区,120.474122,28.166225,0
乐清,55288,52547,高层居民区,121.028612,28.230001,250
乐清,55288,2277,近水近海域,121.04131,28.28487,15
乐清,55288,2238,村庄,121.05785,28.18382,185
乐清,55288,2399,休闲娱乐场所,121.131001,28.360901,75
乐清,55288,2392,村庄,121.03703,28.19362,30
乐清,55288,2534,风景区,121.055001,28.346001,50
乐清,55288,2532,村庄,121.04101,28.25501,95
乐清,55288,2942,低层居民区,121.02991,28.22039,0
乐清,55288,2939,高铁,121.020041,28.244601,0
瑞安,55137,4466,国道省道,120.68734,27.80499,70
瑞安,55137,4442,低层居民区,120.690001,27.743901,0
乐清,55288,2189,村庄,121.000001,28.377901,100
瑞安,55137,4692,工业园区,120.706001,27.792401,0
瑞安,55137,4689,写字楼,120.655277,27.775277,
瑞安,55137,4678,商业中心,120.65663,27.77512,15
瑞安,55137,4666,国道省道,120.68726,27.79753,320
瑞安,55137,4369,低层居民区,120.652001,27.771201,
瑞安,55137,4656,低层居民区,120.679831,27.777701,60
苍南,55290,6678,工业园区,120.60823,27.51764,350
苍南,55290,6677,国道省道,120.464001,27.215301,10
苍南,55290,6397,低层居民区,120.633364,27.492278,210
乐清,55288,2403,村庄,121.07938,28.41168,120
乐清,55288,2401,村庄,121.067856,28.415739,75
乐清,55288,2487,低层居民区,121.026001,28.216201,170
乐清,55288,2483,村庄,121.03107,28.19725,70
乐清,55288,2703,村庄,121.012001,28.218501,30
乐清,55288,2698,村庄,121.05279,28.20005,115
乐清,55288,2668,村庄,121.032001,28.206001,0
乐清,55288,7566,工业园区,121.038211,28.22701,0
永嘉,55289,1471,高速公路,120.703944,28.10399,60
永嘉,55289,1452,村庄,120.550828,28.162298,130
永嘉,55289,51101,低层居民区,120.47471,28.15038,250
永嘉,55289,51062,村庄,120.46321,28.18698,285
永嘉,55289,41691,低层居民区,120.48103,28.16322,180
乐清,55288,2249,休闲娱乐场所,121.033302,28.211747,
乐清,55288,42072,高速公路,121.15002,28.34334,70
乐清,55288,42071,风景区,121.10939,28.37116,270
乐清,55288,42062,风景区,121.084001,28.214401,300
乐清,55288,42061,高速公路,121.105801,28.271701,160
乐清,55288,42059,风景区,121.097001,28.370801,120
乐清,55288,2368,村庄,121.016458,28.204885,30
乐清,55288,2363,风景区,121.045001,28.338901,120
乐清,55288,2531,风景区,121.106001,28.384501,120
乐清,55288,2529,休闲娱乐场所,121.03401,28.21184,
乐清,55288,2184,工业园区,121.011721,28.229501,10
乐清,55288,2183,工业园区,121.046001,28.176901,20
瑞安,55137,4441,低层居民区,120.683001,27.795601,120
瑞安,55137,4373,高层居民区,120.647221,27.770901,
瑞安,55137,4371,低层居民区,120.61798,27.70861,80
瑞安,55137,4359,低层居民区,120.647221,27.770901,
瑞安,55137,4358,村庄,120.658553,27.804838,160
瑞安,55137,4348,中小学,120.69209,27.79994,70
瑞安,55137,4340,低层居民区,120.65404,27.76677,0
瑞安,55137,4339,低层居民区,120.649001,27.777601,
苍南,55290,6391,村庄,120.450976,27.232629,80
苍南,55290,6387,高速公路,120.360833,27.47111,350
苍南,55290,6013,村庄,120.605001,27.461701,0
乐清,55288,2038,村庄,121.064001,28.190801,240
乐清,55288,2088,低层居民区,121.02528,28.23734,90
乐清,55288,2082,高速公路,121.118001,28.301401,30
乐清,55288,2080,高层居民区,121.049175,28.172054,
乐清,55288,2477,工业园区,121.0316,28.2297,0
乐清,55288,2467,村庄,121.036001,28.221001,50
乐清,55288,2073,村庄,121.210973,28.386493,50
乐清,55288,2457,低层居民区,121.048101,28.224601,90
乐清,55288,2454,村庄,121.017832,28.383804,70
乐清,55288,2448,高速公路,121.14283,28.36538,70
乐清,55288,2653,村庄,121.138611,28.345101,45
乐清,55288,2651,低层居民区,121.03615,28.21436,0
永嘉,55289,1450,医院,120.68753,28.16048,
永嘉,55289,1191,低层居民区,120.684354,28.15497,5
永嘉,55289,1190,低层居民区,120.682701,28.160331,
永嘉,55289,41684,村庄,120.455131,28.149311,195
永嘉,55289,41683,高速公路,120.51777,28.14344,270
永嘉,55289,41537,低层居民区,120.46978,28.169714,350
乐清,55288,42063,工业园区,121.034001,28.294701,280
乐清,55288,42454,村庄,121.017832,28.383804,150
乐清,55288,42548,近水近海域,121.20588,28.39402,250
瑞安,55137,57988,村庄,120.69071,27.75685,290
乐清,55288,2362,工业园区,121.01604,28.25119,80
乐清,55288,42057,村庄,121.148001,28.355701,190
乐清,55288,2527,中小学,121.020401,28.231401,10
乐清,55288,2361,国道省道,121.051001,28.226101,140
乐清,55288,2937,村庄,121.084001,28.188501,170
乐清,55288,2933,高铁,121.12511,28.32893,70
乐清,55288,2888,风景区,121.07588,28.35796,40
乐清,55288,2173,低层居民区,121.045001,28.165501,70
乐清,55288,2162,高速公路,121.224001,28.418601,40
乐清,55288,2152,高速公路,121.08512,28.20274,70
乐清,55288,2150,高层居民区,121.01825,28.22736,
乐清,55288,2847,近水近海域,121.10465,28.28781,70
乐清,55288,2144,村庄,121.122001,28.243101,10
乐清,55288,2140,高层居民区,121.049044,28.171905,
乐清,55288,2134,国道省道,121.09185,28.23924,20
苍南,55290,6004,村庄,120.63714,27.45141,90
乐清,55288,42867,近水近海域,121.11556,28.22444,120
乐清,55288,42088,低层居民区,121.02528,28.23734,200
乐清,55288,42082,高速公路,121.118001,28.301401,140
乐清,55288,42073,村庄,121.210973,28.386493,155
乐清,55288,42333,村庄,121.106001,28.404801,270
乐清,55288,2072,高速公路,121.15002,28.34334,0
乐清,55288,2071,风景区,121.10939,28.37116,140
乐清,55288,2070,高层居民区,121.034691,28.219701,
乐清,55288,2063,工业园区,121.034001,28.294701,50
乐清,55288,2002,国道省道,121.14592,28.38806,90
乐清,55288,2447,国道省道,121.03002,28.21767,10
乐清,55288,2444,村庄,121.241001,28.422601,60
乐清,55288,2442,村庄,121.084001,28.402101,0
永嘉,55289,1189,村庄,120.65736,28.10014,240
苍南,55290,6137,近水近海域,120.67038,27.47452,90
苍南,55290,6128,近水近海域,120.65805,27.49912,50
永嘉,55289,41518,低层居民区,120.68181,28.15946,205
永嘉,55289,1855,村庄,120.670009,28.134828,50
乐清,55288,42591,村庄,121.170007,28.392695,150
瑞安,55137,58894,工业园区,120.67824,27.73344,240
瑞安,55137,58874,低层居民区,120.62354,27.72516,280
瑞安,55137,57398,低层居民区,120.695701,27.80421,300
瑞安,55137,54184,中小学,120.650001,27.768301,250
乐清,55288,42053,村庄,121.03911,28.18375,210
乐清,55288,42467,村庄,121.036001,28.221001,220
乐清,55288,2524,村庄,121.045001,28.195501,350
乐清,55288,2517,城区道路,121.018001,28.227501,5
乐清,55288,2871,村庄,121.052142,28.395799,80
乐清,55288,2852,国道省道,121.063001,28.234201,10
乐清,55288,2837,近水近海域,121.068001,28.288501,10
乐清,55288,2831,近水近海域,121.134559,28.32226,190
乐清,55288,2432,村庄,121.108001,28.336001,330
乐清,55288,2809,高铁,121.141915,28.346094,
瓯海,55136,59118,乡镇,120.60491,27.97631,310
瓯海,55136,58888,中小学,120.67779,27.96168,260
瓯海,55136,58858,工业园区,120.63227,27.97664,300
乐清,55288,42313,村庄,121.063001,28.245701,120
瓯海,55136,58808,村庄,120.58255,27.98841,340
乐清,55288,42307,村庄,121.03396,28.21111,200
乐清,55288,42306,工业园区,121.01704,28.25641,160
乐清,55288,2011,高速公路,121.181001,28.393201,95
乐清,55288,2014,村庄,121.013001,28.209701,70
苍南,55290,6124,国道省道,120.375701,27.41797,130
苍南,55290,6691,乡镇,120.601625,27.434728,80
苍南,55290,6688,国道省道,120.37944,27.39593,60
永嘉,55289,1843,低层居民区,120.67831,28.15359,10
永嘉,55289,1833,高速公路,120.55646,28.14544,140
瑞安,55137,58814,国道省道,120.684302,27.799305,350
瑞安,55137,54202,党政军机关,120.657001,27.772201,330
瑞安,55137,54172,工业园区,120.685476,27.773841,320
瑞安,55137,54931,低层居民区,120.69543,27.79702,240
乐清,55288,42457,低层居民区,121.048101,28.224601,200
瑞安,55137,57488,高层居民区,120.648156,27.774496,350
乐清,55288,2352,工业园区,121.025001,28.208501,10
乐清,55288,42048,工业园区,121.081001,28.179901,230
乐清,55288,2342,党政军机关,121.034001,28.224101,55
乐清,55288,2341,低层居民区,121.02086,28.21372,90
乐清,55288,2502,村庄,121.065001,28.172701,60
乐清,55288,2497,工业园区,121.020001,28.222101,20
乐清,55288,2431,高速公路,121.200011,28.400601,105
乐清,55288,2427,工业园区,121.02113,28.20389,100
乐清,55288,2061,高速公路,121.105801,28.271701,35
乐清,55288,2784,村庄,121.13165,28.36524,150
乐清,55288,2769,低层居民区,121.037095,28.217371,
乐清,55288,2424,风景区,121.041001,28.342801,80
乐清,55288,52063,工业园区,121.034001,28.294701,350
瑞安,55137,47798,低层居民区,120.65795,27.779601,320
瑞安,55137,54032,低层居民区,120.675001,27.780301,340
瑞安,55137,54030,村庄,120.701567,27.803134,215
瑞安,55137,54028,村庄,120.618001,27.750501,325
瑞安,55137,54027,城区道路,120.662001,27.782901,240
瓯海,55136,58316,工业园区,120.64911,27.95241,280
瑞安,55137,54021,低层居民区,120.69411,27.80295,300
瓯海,55136,57944,城区道路,120.61609,27.96887,340
乐清,55288,42303,高铁,121.135759,28.332541,220
乐清,55288,42277,近水近海域,121.04131,28.28487,320
苍南,55290,6684,国道省道,120.417001,27.324001,140
苍南,55290,6402,近水近海域,120.66504,27.481632,85
苍南,55290,6401,村庄,120.566001,27.450801,80
永嘉,55289,1431,低层居民区,120.473522,28.175795,80
永嘉,55289,1418,村庄,120.47759,28.18181,160
瑞安,55137,54194,工业园区,120.62636,27.73722,350
瑞安,55137,54938,企事业单位,120.675001,27.780301,320
瑞安,55137,54924,低层居民区,120.66571,27.76512,340
瑞安,55137,54488,低层居民区,120.67738,27.77508,180
瑞安,55137,57778,高层居民区,120.66096,27.77701,220
瑞安,55137,54166,工业园区,120.649101,27.75013,5
乐清,55288,42162,高速公路,121.224001,28.418601,160
乐清,55288,42421,低层居民区,121.107097,28.250888,240
乐清,55288,42403,村庄,121.07938,28.41168,200
乐清,55288,42152,高速公路,121.08512,28.20274,110
乐清,55288,42144,村庄,121.122001,28.243101,210
乐清,55288,2339,商业中心,121.031832,28.218744,
乐清,55288,2333,村庄,121.106001,28.404801,20
乐清,55288,2059,风景区,121.097001,28.370801,0
乐清,55288,2057,村庄,121.148001,28.355701,0
乐清,55288,42113,村庄,120.99551,28.23452,180
乐清,55288,2423,风景区,121.029001,28.345901,0
乐清,55288,2421,低层居民区,121.107097,28.250888,140
乐清,55288,2053,村庄,121.03911,28.18375,60
永嘉,55289,41011,低层居民区,120.69166,28.133055,240
永嘉,55289,41048,国道省道,120.710678,28.164234,250
瑞安,55137,54415,国道省道,120.63644,27.72186,260
